Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
1856,30581,40541,457.807,1.6891,1.5497989224137931,18560000
1857,24213,40526,458.22,1.0621,1.549536295099623,18570000
1858,47846,40529,458.429,0.4386,1.54893837459634,18580000
1859,51020,40534,458.625,3.1511,1.5498002151694459,18590000
1860,70422,40543,458.767,0.6673,1.549325752688172,18600000
1861,33112,40538,459.069,1.2729,1.5491772165502418,18610000
1862,45248,40540,459.29,0.977,1.5488699248120301,18620000
1863,40485,40540,459.537,1.8941,1.549055233494364,18630000
1864,52356,40545,459.729,2.4131,1.5495187768240344,18640000
1865,42194,40546,459.966,0.8739,1.5491565147453084,18650000
1866,56497,40552,460.143,1.5196,1.5491406752411576,18660000
1867,90909,40564,460.253,1.4312,1.5490775040171398,18670000
1868,40650,40564,460.499,2.0274,1.5493335653104925,18680000
1869,47846,40567,460.708,2.1805,1.5496712680577849,18690000
1870,40000,40567,460.958,0.9346,1.5493423529411765,18700000
1871,33222,40562,461.259,0.6564,1.5488650988776056,18710000
1872,39062,40562,461.515,1.0843,1.5486169337606837,18720000
1873,54347,40567,461.699,1.5237,1.5486036305392419,18730000
1874,90090,40579,461.81,1.13,1.5483802561366062,18740000
1875,43478,40580,462.04,1.7807,1.54850416,18750000
1876,32894,40575,462.344,1.544,1.5485017590618337,18760000
1877,44444,40577,462.569,1.1766,1.5483036228023441,18770000
1878,23364,40561,462.997,1.5364,1.548297284345048,18780000
1879,47169,40564,463.209,1.3026,1.548166524747206,18790000
1880,33112,40559,463.511,2.2969,1.5485647872340425,18800000
1881,46948,40562,463.724,0.63,1.5480764486975014,18810000
1882,42735,40564,463.958,3.8766,1.5493137088204039,18820000
1883,41841,40564,464.197,1.015,1.54902995220393,18830000
1884,29585,40556,464.536,1.607,1.5490607218683652,18840000
1885,23584,40541,464.961,0.8532,1.5486915649867374,18850000
1886,102040,40553,465.059,2.8471,1.549380010604454,18860000
1887,31948,40548,465.372,0.8134,1.5489899841017487,18870000
1888,54945,40553,465.554,0.954,1.5486748411016948,18880000
1889,38910,40552,465.811,0.9674,1.548367125463208,18890000
1890,89285,40564,465.923,0.6017,1.5478662433862433,18900000
1891,75187,40574,466.056,0.856,1.547500370174511,18910000
1892,64102,40582,466.212,1.3234,1.5473819238900635,18920000
1893,46511,40585,466.427,1.5714,1.5473946117274169,18930000
1894,64516,40593,466.582,2.5094,1.547902534318902,18940000
1895,40485,40593,466.829,2.7179,1.5485199472295514,18950000
1896,72463,40602,466.967,1.3009,1.5483893459915612,18960000
1897,63694,40610,467.125,0.803,1.5479964153927253,18970000
1898,48309,40613,467.332,1.1581,1.547790990516333,18980000
1899,95238,40625,467.437,1.7237,1.5478836229594524,18990000
1900,44843,40627,467.66,0.6533,1.5474127894736842,19000000
1901,45454,40630,467.88,0.5295,1.5468773277222514,19010000
1902,90090,40641,467.991,0.9845,1.546581650893796,19020000
1903,43859,40643,468.219,1.2563,1.5464291119285338,19030000
1904,53475,40648,468.407,0.7864,1.5460299369747899,19040000
1905,86206,40659,468.523,3.4314,1.5470196325459318,19050000
1906,83333,40670,468.643,1.1156,1.5467932843651626,19060000
1907,49751,40674,468.844,1.5711,1.5468060304142632,19070000
1908,68965,40683,468.989,1.714,1.5468936582809225,19080000
1909,28985,40674,469.334,0.9839,1.546598742797276,19090000
1910,117647,40688,469.419,0.2838,1.5459375916230367,19100000
1911,60240,40695,469.585,0.5405,1.5454114599686029,19110000
1912,37453,40693,469.852,4.8779,1.5471543933054392,19120000
1913,21739,40675,470.312,1.2217,1.5469842655514898,19130000
1914,64102,40682,470.468,0.5032,1.5464389237199583,19140000
1915,36496,40680,470.742,1.0039,1.5461556135770236,19150000
1916,24390,40666,471.152,1.3963,1.546077400835073,19160000
1917,23201,40650,471.583,1.0939,1.5458415232133542,19170000
1918,44642,40652,471.807,1.246,1.5456851929092805,19180000
1919,24330,40638,472.218,1.4366,1.5456283480979678,19190000
1920,92592,40649,472.326,2.0973,1.5459156770833333,19200000
1921,66225,40658,472.477,2.2175,1.5462652785007809,19210000
1922,22727,40641,472.917,0.9586,1.545959521331946,19220000
1923,53475,40646,473.105,2.871,1.5466485699427976,19230000
1924,52083,40651,473.297,1.2541,1.5464965176715177,19240000
1925,20242,40629,473.791,1.5502,1.5464984415584415,19250000
1926,101010,40642,473.89,0.8297,1.546126272066459,19260000
1927,46728,40645,474.104,2.2034,1.5464673585884796,19270000
1928,204081,40661,474.153,1.2784,1.5463283195020747,19280000
1929,39215,40661,474.408,1.3176,1.5462097459823743,19290000
1930,50000,40665,474.608,1.4263,1.546147616580311,19300000
1931,113636,40678,474.696,1.057,1.5458943034697048,19310000
1932,90090,40690,474.807,0.6828,1.5454475672877848,19320000
1933,24570,40676,475.214,1.7833,1.5455706156233833,19330000
1934,61349,40683,475.377,0.4565,1.5450074974146846,19340000
1935,46082,40685,475.596,0.8184,1.5446319896640828,19350000
1936,42918,40686,475.829,1.3092,1.544510382231405,19360000
1937,56179,40692,476.007,0.8758,1.5441651522973672,19370000
1938,24509,40678,476.415,1.3309,1.5440551083591332,19380000
1939,54054,40684,476.6,1.9252,1.5442516761217122,19390000
1940,35971,40681,476.878,1.6325,1.5442971649484536,19400000
1941,47619,40684,477.089,0.7809,1.5439038639876352,19410000
1942,58479,40690,477.26,1.3954,1.5438273944387229,19420000
1943,49261,40694,477.463,1.0113,1.5435533196088522,19430000
1944,113636,40707,477.551,0.5918,1.5430637345679012,19440000
1945,38610,40706,477.81,0.8361,1.5427002570694088,19450000
1946,24038,40692,478.226,1.1694,1.5425084275436793,19460000
1947,94339,40703,478.332,1.4495,1.5424606574216744,19470000
1948,44052,40705,478.559,3.4036,1.543416067761807,19480000
1949,30674,40698,478.885,1.5566,1.543422832221652,19490000
1950,56497,40704,479.062,0.5147,1.542895282051282,19500000
1951,67567,40712,479.21,1.8535,1.5430544848795489,19510000
1952,99009,40725,479.311,1.8239,1.5431983606557378,19520000
1953,45871,40727,479.529,1.1419,1.5429928827444956,19530000
1954,37174,40725,479.798,1.5773,1.543010440122825,19540000
1955,51546,40729,479.992,1.4559,1.542965882352941,19550000
1956,97087,40741,480.095,2.0385,1.5432192229038855,19560000
1957,23809,40727,480.515,2.4634,1.5436894225855902,19570000
1958,29585,40719,480.853,2.0436,1.543944739530133,19580000
1959,57471,40725,481.028,2.4634,1.5444140888208269,19590000
1960,67114,40733,481.177,1.6449,1.544465357142857,19600000
1961,32258,40727,481.487,1.8055,1.5445984701682816,19610000
1962,60606,40734,481.652,1.0699,1.5443565239551478,19620000
1963,29850,40727,481.987,2.0718,1.544625216505349,19630000
1964,33333,40722,482.287,1.6837,1.5446960285132383,19640000
1965,35087,40719,482.572,1.3639,1.5446040203562341,19650000
1966,41666,40719,482.812,1.0177,1.544336012207528,19660000
1967,98039,40731,482.914,4.7467,1.5459640569395017,19670000
1968,35335,40728,483.197,1.8405,1.5461137195121952,19680000
1969,48543,40732,483.403,1.1098,1.545892127983748,19690000
1970,42735,40733,483.637,2.7125,1.5464843147208123,19700000
1971,19193,40709,484.158,2.8201,1.5471304921359716,19710000
1972,47393,40712,484.369,1.6239,1.5471694219066938,19720000
1973,101010,40725,484.468,0.9164,1.5468497212366954,19730000
1974,28089,40715,484.825,1.2055,1.546676798378926,19740000
1975,41666,40716,485.065,0.8709,1.5463346329113925,19750000
1976,36101,40713,485.342,2.0813,1.5466053643724695,19760000
1977,42918,40714,485.575,0.9168,1.5462867981790591,19770000
1978,370370,40732,485.602,1.059,1.546040444893832,19780000
1979,23752,40718,486.023,1.3697,1.5459513390601314,19790000
1980,23696,40703,486.445,1.077,1.545714494949495,19800000
1981,45871,40705,486.663,0.9926,1.5454352852094901,19810000
1982,61349,40712,486.826,4.416,1.5468836024217962,19820000
1983,42553,40713,487.061,0.394,1.5463022188603126,19830000
1984,34013,40709,487.355,0.8032,1.5459276713709678,19840000
1985,43103,40710,487.588,2.0648,1.5461890680100756,19850000
1986,30030,40703,487.921,1.2178,1.5460237160120847,19860000
1987,35587,40700,488.202,1.6813,1.5460917966784096,19870000
1988,28818,40691,488.549,1.6099,1.5461238933601609,19880000
1989,21691,40674,489.01,1.6055,1.5461537456008043,19890000
1990,38314,40672,489.271,0.5327,1.545644472361809,19900000
1991,49019,40676,489.475,1.5362,1.5456397287795078,19910000
1992,37735,40674,489.74,2.035,1.5458853915662651,19920000
1993,26595,40663,490.116,1.3977,1.5458110386352233,19930000
1994,88495,40674,490.229,0.9663,1.545520411233701,19940000
1995,35842,40672,490.509,2.3229,1.54591007518797,19950000
1996,24038,40657,490.925,1.2649,1.5457692885771543,19960000
1997,93457,40669,491.032,1.7861,1.5458896344516775,19970000
1998,42918,40670,491.265,1.8757,1.5460547047047046,19980000
1999,23866,40656,491.685,1.3413,1.545952276138069,19990000
2000,108695,40668,491.777,3.9404,1.5471495,20000000
2001,43103,40669,492.009,2.9052,1.5478281859070464,20010000
2002,48309,40673,492.216,1.2024,1.5476556443556444,20020000
2003,30864,40666,492.54,0.6881,1.547226510234648,20030000
2004,49261,40670,492.743,2.9689,1.5479359281437126,20040000
2005,46296,40672,492.959,1.9721,1.5481474812967582,20050000
2006,67114,40680,493.109,1.7168,1.548231555333998,20060000
2007,46082,40683,493.326,1.0225,1.5479696063776782,20070000
2008,31152,40676,493.647,1.4668,1.5479291832669322,20080000
2009,31055,40670,493.969,1.4712,1.5478909905425584,20090000
2010,41152,40670,494.212,0.8819,1.5475596517412935,20100000
2011,35714,40667,494.493,1.341,1.5474569368473396,20110000
2012,97087,40679,494.597,0.6669,1.5470192842942345,20120000
2013,59880,40686,494.764,1.8655,1.5471774962742175,20130000
2014,49751,40689,494.965,1.0129,1.5469122144985104,20140000
2015,31948,40684,495.278,1.4452,1.5468617369727047,20150000
2016,54347,40689,495.462,2.9457,1.5475556051587303,20160000
2017,73529,40698,495.598,3.1345,1.548342389687655,20170000
2018,33003,40693,495.902,1.1202,1.5481302279484639,20180000
2019,70422,40702,496.044,0.848,1.5477834571570084,20190000
2020,28571,40693,496.394,0.6346,1.5473313861386138,20200000
2021,33222,40688,496.695,1.3822,1.547249678377041,20210000
2022,48780,40692,496.9,1.8548,1.5474017804154303,20220000
2023,31847,40686,497.215,1.7005,1.5474774592189817,20230000
2024,33222,40682,497.516,0.5651,1.54699209486166,20240000
2025,31847,40676,497.83,1.5179,1.5469777283950616,20250000
2026,80000,40686,497.957,3.6847,1.5480328726554788,20260000
2027,74626,40695,498.091,0.7452,1.5476368031573755,20270000
2028,28985,40687,498.436,0.9655,1.5473497534516765,20280000
2029,34722,40683,498.724,0.6965,1.5469304090685068,20290000
2030,28735,40675,499.072,1.7078,1.5470096551724137,20300000
2031,30959,40669,499.395,1.8626,1.5471650418513048,20310000
2032,31746,40663,499.71,0.7712,1.5467831692913385,20320000
2033,48309,40666,499.917,0.9736,1.5465012297097884,20330000
2034,47393,40669,500.128,1.1734,1.5463177974434612,20340000
2035,83333,40679,500.248,3.433,1.547244914004914,20350000
2036,30030,40672,500.581,4.202,1.5485488212180747,20360000
2037,97087,40684,500.684,1.1739,1.5483648993618067,20370000
2038,28409,40675,501.036,1.2572,1.5482220314033366,20380000
2039,57803,40681,501.209,0.6129,1.547763315350662,20390000
2040,50761,40685,501.406,1.2735,1.5476288725490197,20400000
2041,53763,40690,501.592,0.3729,1.5470533072023518,20410000
2042,80000,40700,501.718,6.9843,1.549716013712047,20420000
2043,77519,40709,501.847,4.0349,1.5509324522760646,20430000
2044,34482,40706,502.137,1.2976,1.5508085127201565,20440000
2045,35714,40703,502.417,0.9571,1.5505181907090464,20450000
2046,44052,40704,502.644,0.8672,1.5501842130987293,20460000
2047,30959,40698,502.967,0.8292,1.5498319980459208,20470000
2048,86206,40708,503.083,0.5977,1.54936708984375,20480000
2049,40485,40708,503.33,1.6114,1.549397364568082,20490000
2050,47846,40711,503.539,1.6224,1.549432975609756,20500000
2051,54347,40716,503.723,1.9659,1.5496360312042905,20510000
2052,55555,40722,503.903,1.4925,1.5496081871345029,20520000
2053,54347,40727,504.087,3.6907,1.5506510959571358,20530000
2054,101010,40738,504.186,1.4786,1.550616017526777,20540000
2055,34843,40735,504.473,1.1393,1.5504158637469587,20550000
2056,32467,40730,504.781,0.8163,1.5500588035019456,20560000
2057,68027,40738,504.928,0.742,1.549665969859018,20570000
2058,100000,40750,505.028,0.8625,1.5493320699708455,20580000
2059,43478,40751,505.258,0.7503,1.5489440019426906,20590000
2060,30959,40745,505.581,1.7061,1.549020291262136,20600000
2061,109890,40757,505.672,1.2853,1.5488923338185348,20610000
2062,65359,40765,505.825,1.0545,1.5486525703200775,20620000
2063,30211,40758,506.156,1.2777,1.5485212312166747,20630000
2064,41841,40758,506.395,1.8745,1.5486791666666666,20640000
2065,142857,40772,506.465,1.4547,1.5486336561743341,20650000
2066,86206,40783,506.581,2.4159,1.549053436592449,20660000
2067,46296,40785,506.797,1.161,1.5488656990807934,20670000
2068,39525,40784,507.05,2.7285,1.5494361218568666,20680000
2069,93457,40796,507.157,2.4057,1.549849975833736,20690000
2070,49261,40799,507.36,1.1859,1.549674154589372,20700000
2071,29498,40791,507.699,0.9708,1.5493946402704009,20710000
2072,45454,40793,507.919,0.9764,1.5491180984555986,20720000
2073,76923,40803,508.05,2.4997,1.5495766521948866,20730000
2074,22883,40787,508.487,2.3362,1.549955930568949,20740000
2075,53763,40792,508.673,0.6625,1.5495282409638553,20750000
2076,178571,40807,508.729,2.1182,1.5498021676300577,20760000
2077,47619,40810,508.939,1.0797,1.5495758305247953,20770000
2078,46728,40812,509.153,1.3869,1.5494975457170357,20780000
2079,46511,40815,509.368,1.2102,1.5493343434343434,20790000
2080,67567,40823,509.516,4.2301,1.550623173076923,20800000
2081,47169,40825,509.728,2.4383,1.5510497357039885,20810000
2082,66666,40833,509.878,0.8249,1.5507009606147935,20820000
2083,24449,40820,510.287,0.8538,1.5503663946231396,20830000
2084,33333,40815,510.587,0.7853,1.5499992802303264,20840000
2085,57471,40821,510.761,0.54,1.5495148681055155,20850000
2086,19685,40800,511.269,0.8166,1.549163518696069,20860000
2087,29325,40792,511.61,1.7321,1.5492511739338763,20870000
2088,32051,40787,511.922,0.6428,1.548817049808429,20880000
2089,33112,40782,512.224,0.7609,1.5484398755385351,20890000
2090,62500,40789,512.384,1.795,1.5485578468899521,20900000
2091,52910,40794,512.573,0.9463,1.5482698230511718,20910000
2092,50761,40798,512.77,1.3345,1.548167638623327,20920000
2093,43668,40799,512.999,1.3698,1.5480824175824175,20930000
2094,48543,40802,513.205,1.2491,1.5479396370582617,20940000
2095,47846,40805,513.414,0.6126,1.5474931742243436,20950000
2096,196078,40820,513.465,1.4189,1.547431822519084,20960000
2097,42553,40821,513.7,1.7671,1.5475365760610396,20970000
2098,47169,40824,513.912,0.9794,1.54726577693041,20980000
2099,37313,40822,514.18,1.6472,1.5473133873272986,20990000
2100,136986,40835,514.253,4.0154,1.5484886666666666,21000000
2101,41841,40836,514.492,1.7639,1.5485911946692053,21010000
2102,104166,40848,514.588,0.5473,1.5481148430066602,21020000
2103,62111,40854,514.749,4.1269,1.549341084165478,21030000
2104,34246,40851,515.041,1.6231,1.5493761406844107,21040000
2105,80000,40860,515.166,4.7225,1.550883562945368,21050000
2106,22779,40845,515.605,1.2563,1.5507436847103513,21060000
2107,46728,40847,515.819,0.755,1.550366018035121,21070000
2108,108695,40859,515.911,1.3257,1.550259440227704,21080000
2109,41152,40859,516.154,1.8384,1.5503960644855381,21090000
2110,64516,40867,516.309,1.828,1.5505276303317534,21100000
2111,57142,40872,516.484,1.8749,1.5506812884888679,21110000
2112,40160,40872,516.733,2.715,1.5512325757575758,21120000
2113,48780,40875,516.938,1.9328,1.5514131566493137,21130000
2114,29940,40868,517.272,2.5325,1.5518772469252602,21140000
2115,23980,40854,517.689,1.4661,1.5518366903073286,21150000
2116,50251,40858,517.89,2.7781,1.5524162098298677,21160000
2117,16313,40829,518.503,1.287,1.5522908360888048,21170000
2118,87719,40839,518.617,0.2876,1.5516937204910293,21180000
2119,40000,40838,518.867,1.7284,1.55177711184521,21190000
2120,48780,40842,519.072,1.7152,1.5518541981132075,21200000
2121,48309,40845,519.279,1.9202,1.552027864214993,21210000
2122,25575,40833,519.67,1.2589,1.55188972667295,21220000
2123,70422,40841,519.813,1.7473,1.5519817710786623,21230000
2124,29239,40833,520.155,1.3122,1.5518688794726931,21240000
2125,71942,40842,520.294,0.5662,1.5514050352941176,21250000
2126,50505,40845,520.492,0.8411,1.5510709313264346,21260000
2127,29850,40838,520.827,0.8193,1.5507268923366244,21270000
2128,109890,40850,520.918,1.1741,1.5505499060150376,21280000
2129,93457,40861,521.025,4.4931,1.5519320338186942,21290000
2130,49019,40864,521.23,2.3182,1.5522917840375587,21300000
2131,217391,40880,521.276,0.7905,1.5519343031440638,21310000
2132,47393,40883,521.487,3.4438,1.552821669793621,21320000
2133,76335,40891,521.618,0.3905,1.5522767463666198,21330000
2134,47393,40894,521.829,1.6336,1.552314854732896,21340000
2135,46082,40896,522.046,1.7093,1.5523883840749415,21350000
2136,50000,40900,522.246,1.8853,1.5525442415730337,21360000
2137,29411,40892,522.587,2.1663,1.5528314459522696,21370000
2138,56818,40898,522.763,2.157,1.5531140318054257,21380000
2139,36101,40895,523.04,0.8445,1.5527827489481065,21390000
2140,35971,40892,523.319,1.3993,1.5527110280373833,21400000
2141,99009,40904,523.42,1.1909,1.552542036431574,21410000
2142,45662,40906,523.639,1.7298,1.5526247899159664,21420000
2143,44843,40907,523.862,5.4304,1.5544342977134857,21430000
2144,103092,40919,523.959,1.0876,1.554216557835821,21440000
2145,29761,40912,524.295,0.6306,1.5537859673659673,21450000
2146,43478,40913,524.525,0.7581,1.553415191053122,21460000
2147,106382,40924,524.619,1.0475,1.553179552864462,21470000
2148,66225,40932,524.77,1.8839,1.5533335195530726,21480000
2149,46948,40934,524.983,1.0484,1.55309855746859,21490000
2150,75757,40943,525.115,0.9215,1.5528047906976745,21500000
2151,33783,40939,525.411,1.5546,1.5528056252905624,21510000
2152,40816,40939,525.657,0.7771,1.5524451672862454,21520000
2153,56818,40944,525.834,1.9636,1.5526361356247098,21530000
2154,22471,40928,526.279,0.8906,1.5523287836583102,21540000
2155,48309,40931,526.486,0.7815,1.551971090487239,21550000
2156,68493,40939,526.632,2.309,1.5523222170686457,21560000
2157,49751,40942,526.833,2.1827,1.5526144645340751,21570000
2158,54644,40947,527.016,0.9501,1.552335264133457,21580000
2159,47846,40950,527.225,1.1585,1.5521528485409912,21590000
2160,34843,40946,527.512,1.6794,1.5522117592592592,21600000
2161,23584,40932,527.936,1.2372,1.552065987968533,21610000
2162,100000,40944,528.036,0.2323,1.5514555504162812,21620000
2163,42372,40944,528.272,1.0771,1.5512362459546924,21630000
2164,48309,40947,528.479,2.1748,1.5515243992606285,21640000
2165,55865,40952,528.658,1.0254,1.5512813856812933,21650000
2166,48309,40955,528.865,0.993,1.5510236380424747,21660000
2167,48780,40958,529.07,0.7255,1.5506426857406552,21670000
2168,45248,40960,529.291,1.3077,1.5505306273062731,21680000
2169,49019,40963,529.495,1.6132,1.550559520516367,21690000
2170,49019,40966,529.699,0.6795,1.5501581105990783,21700000
2171,70921,40974,529.84,1.4746,1.5501233072316905,21710000
2172,47619,40977,530.05,0.7668,1.5497626611418047,21720000
2173,45871,40979,530.268,1.36,1.5496753336401288,21730000
2174,24271,40966,530.68,0.989,1.5494174333026678,21740000
2175,49504,40969,530.883,2.5907,1.549896183908046,21750000
2176,28248,40961,531.237,1.6478,1.5499411764705882,21760000
2177,29850,40954,531.572,2.639,1.550441433164906,21770000
2178,52910,40958,531.761,1.7152,1.5505170798898071,21780000
2179,45248,40960,531.982,1.1513,1.5503338687471317,21790000
2180,24752,40947,532.386,1.5318,1.550325366972477,21800000
2181,89285,40957,532.498,0.68,1.5499263182026592,21810000
2182,30959,40951,532.821,1.1689,1.5497516956920256,21820000
2183,94339,40962,532.927,1.8557,1.5498918460833715,21830000
2184,44843,40964,533.15,1.1343,1.5497015567765569,21840000
2185,46728,40966,533.364,1.182,1.5495332723112127,21850000
2186,42194,40966,533.601,0.8439,1.5492104757548033,21860000
2187,47846,40969,533.81,1.2736,1.549084453589392,21870000
2188,76335,40978,533.941,2.6434,1.5495845978062157,21880000
2189,23584,40964,534.365,1.654,1.549632297852901,21890000
2190,45662,40966,534.584,1.377,1.5495534703196348,21900000
2191,68027,40973,534.731,1.6272,1.5495889091738932,21910000
2192,46082,40975,534.948,0.9696,1.5493243156934307,21920000
2193,47846,40978,535.157,0.5141,1.5488522571819425,21930000
2194,44843,40980,535.38,2.8277,1.5494351412944394,21940000
2195,76923,40988,535.51,1.2495,1.5492984965831436,21950000
2196,58479,40994,535.681,0.6502,1.5488890710382515,21960000
2197,64102,41001,535.837,2.0725,1.5491274010013656,21970000
2198,46728,41003,536.051,1.8566,1.54926728844404,21980000
2199,45454,41005,536.271,1.0425,1.549036834924966,21990000
2200,64516,41012,536.426,0.8206,1.5487057272727274,22000000
2201,34965,41008,536.712,1.7625,1.548802862335302,22010000
2202,34843,41005,536.999,1.3544,1.5487145776566758,22020000
2203,24271,40992,537.411,0.9311,1.548434226055379,22030000
2204,54347,40997,537.595,0.8072,1.5480979128856625,22040000
2205,104166,41008,537.691,0.9232,1.5478145124716554,22050000
2206,86206,41018,537.807,0.6195,1.54739369900272,22060000
2207,60240,41024,537.973,1.3288,1.547294653375623,22070000
2208,48076,41027,538.181,0.5067,1.5468233695652174,22080000
2209,243902,41042,538.222,2.0108,1.5470334087822544,22090000
2210,69930,41050,538.365,0.497,1.5465582805429865,22100000
2211,35335,41047,538.648,0.9496,1.5462882858435096,22110000
2212,90909,41057,538.759,0.9,1.5459961121157324,22120000
2213,66225,41064,538.91,1.4902,1.545970899231812,22130000
2214,68027,41071,539.057,1.597,1.5459939476061428,22140000
2215,23752,41058,539.478,1.5245,1.545984243792325,22150000
2216,57142,41063,539.653,2.3869,1.5463637184115524,22160000
2217,45454,41065,539.873,1.4091,1.5463018042399639,22170000
2218,32258,41060,540.183,1.4636,1.5462645175834084,22180000
2219,44843,41061,540.406,1.0663,1.5460482199188823,22190000
2220,32786,41057,540.711,1.1498,1.5458697297297297,22200000
2221,30120,41050,541.043,2.2981,1.546208419630797,22210000
2222,53763,41054,541.229,1.4308,1.5461564806480648,22220000
2223,27472,41045,541.593,1.7264,1.5462375618533513,22230000
2224,40160,41045,541.842,0.7555,1.5458820143884893,22240000
2225,32362,41040,542.151,0.6939,1.5454991011235955,22250000
2226,41322,41040,542.393,0.6958,1.545117385444744,22260000
2227,49019,41043,542.598,0.8063,1.5447856308935788,22270000
2228,102040,41054,542.696,1.5644,1.544794434470377,22280000
2229,40485,41054,542.943,1.4807,1.5447656796769853,22290000
2230,91743,41064,543.052,0.4349,1.5442679820627803,22300000
2231,30487,41057,543.38,0.6155,1.5438516808606007,22310000
2232,33444,41053,543.679,1.0895,1.5436481182795698,22320000
2233,94339,41064,543.785,0.9867,1.5433987012987014,22330000
2234,30769,41057,544.11,1.4031,1.5433358997314235,22340000
2235,39525,41057,544.363,1.8974,1.543494317673378,22350000
2236,55248,41061,544.544,0.572,1.543059838998211,22360000
2237,71942,41069,544.683,1.3883,1.5429906571300849,22370000
2238,28248,41061,545.037,1.1109,1.5427975871313673,22380000
2239,48309,41064,545.245,2.2739,1.5431241179097812,22390000
2240,43859,41065,545.473,1.8188,1.5432471875,22400000
2241,50000,41068,545.673,1.598,1.5432716198125838,22410000
2242,169491,41082,545.732,0.6241,1.5428616413916145,22420000
2243,44843,41083,545.955,1.3276,1.5427656709763709,22430000
2244,32467,41079,546.263,1.0536,1.5425476827094473,22440000
2245,34246,41075,546.555,0.7041,1.5421742093541202,22450000
2246,91743,41085,546.664,1.5234,1.5421658504007123,22460000
2247,25125,41073,547.062,1.6009,1.542191989319092,22470000
2248,43668,41075,547.291,1.388,1.5421233985765124,22480000
2249,30959,41069,547.614,1.1856,1.541964873277012,22490000
2250,56179,41073,547.792,1.9368,1.5421403555555555,22500000
2251,39525,41073,548.045,0.6772,1.5417561083962683,22510000
2252,33557,41069,548.343,2.0199,1.5419684280639432,22520000
2253,48076,41071,548.551,1.4304,1.5419189081225033,22530000
2254,41666,41072,548.791,0.8276,1.5416019964507541,22540000
2255,28328,41063,549.144,1.9052,1.5417632372505543,22550000
2256,102040,41074,549.242,1.4879,1.5417393617021276,22560000
2257,44052,41076,549.469,1.0743,1.5415322552060258,22570000
2258,40485,41075,549.716,0.9318,1.5412622232063773,22580000
2259,19920,41056,550.218,1.0239,1.5410332005312084,22590000
2260,52356,41060,550.409,2.4102,1.5414177876106194,22600000
2261,38022,41058,550.672,2.1811,1.5417007076514817,22610000
2262,51813,41062,550.865,3.6012,1.5426111847922193,22620000
2263,42194,41063,551.102,0.7582,1.5422645603181617,22630000
2264,46082,41065,551.319,1.4973,1.542244699646643,22640000
2265,74626,41073,551.453,2.3506,1.5426015894039735,22650000
2266,26178,41062,551.836,2.4609,1.5430068402471315,22660000
2267,33003,41058,552.139,0.9116,1.5427283193647994,22670000
2268,27855,41049,552.498,1.3839,1.5426582892416225,22680000
2269,53475,41054,552.685,1.2038,1.542508946672543,22690000
2270,25380,41042,553.079,0.773,1.5421699559471365,22700000
2271,45871,41044,553.297,1.0447,1.5419509026860414,22710000
2272,78125,41053,553.425,0.7765,1.5416139964788733,22720000
2273,42735,41054,553.659,2.248,1.5419247690277167,22730000
2274,23310,41040,554.088,2.4215,1.5423115655233068,22740000
2275,30395,41034,554.417,3.0388,1.5429693626373626,22750000
2276,33783,41030,554.713,1.1704,1.5428056678383129,22760000
2277,103092,41041,554.81,1.3167,1.5427063680281072,22770000
2278,38167,41039,555.072,2.1247,1.5429618525021949,22780000
2279,98039,41050,555.174,1.63,1.5430000438788942,22790000
2280,29411,41043,555.514,1.5503,1.543003245614035,22800000
2281,23148,41029,555.946,0.728,1.5426459447610696,22810000
2282,51813,41032,556.139,2.4243,1.543032296231376,22820000
2283,17035,41007,556.726,1.9196,1.5431972404730618,22830000
2284,42735,41008,556.96,2.1609,1.5434676882661997,22840000
2285,32786,41003,557.266,1.8639,1.543607921225383,22850000
2286,45045,41005,557.488,1.4264,1.543556649168854,22860000
2287,24449,40993,557.897,1.943,1.5437313073895933,22870000
2288,42194,40993,558.134,1.4163,1.5436756118881119,22880000
2289,24570,40981,558.541,1.1461,1.5435019222367847,22890000
2290,97087,40992,558.644,1.1523,1.5433310917030567,22900000
2291,45248,40993,558.865,1.9063,1.5434895242252291,22910000
2292,48780,40996,559.07,0.3997,1.5429904886561954,22920000
2293,27855,40988,559.429,2.2029,1.5432782817269952,22930000
2294,98039,40998,559.531,1.0911,1.5430811682650392,22940000
2295,28735,40990,559.879,1.6822,1.5431417864923747,22950000
2296,33783,40987,560.175,2.2669,1.5434570121951219,22960000
2297,90090,40996,560.286,0.7575,1.5431148454505876,22970000
2298,22727,40982,560.726,1.8487,1.543247824194952,22980000
2299,36630,40980,560.999,1.9371,1.5434191387559808,22990000
2300,49261,40983,561.202,0.9503,1.5431612608695653,23000000
2301,47393,40985,561.413,0.7057,1.5427973055193394,23010000
2302,32154,40980,561.724,0.7461,1.542451216333623,23020000
2303,39370,40980,561.978,0.8739,1.5421609205384281,23030000
2304,52910,40984,562.168,0.6321,1.5417659288194445,23040000
2305,41322,40984,562.41,0.9963,1.541529284164859,23050000
2306,33670,40980,562.707,1.4409,1.541485646140503,23060000
2307,91743,40990,562.816,1.2637,1.5413652362375379,23070000
2308,48780,40993,563.021,3.0299,1.5420101819757366,23080000
2309,44052,40994,563.248,1.904,1.5421669553919446,23090000
