Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
1402,40485,41095,341.16,1.1678,1.4982872325249643,14020000
1403,48780,41099,341.365,0.6851,1.4977076265146116,14030000
1404,89285,41115,341.477,0.982,1.4973403133903134,14040000
1405,94339,41132,341.583,1.0843,1.497046334519573,14050000
1406,46511,41135,341.798,2.5521,1.4977967283072546,14060000
1407,46511,41138,342.013,0.8048,1.4973041933191187,14070000
1408,22371,41114,342.46,1.779,1.4975042613636365,14080000
1409,42735,41115,342.695,0.591,1.496860894251242,14090000
1410,111111,41133,342.786,1.4916,1.4968571631205674,14100000
1411,34246,41127,343.079,0.7034,1.4962948263642806,14110000
1412,52356,41133,343.27,0.9472,1.4959059490084985,14120000
1413,32894,41126,343.574,3.6094,1.4974016985138003,14130000
1414,88495,41142,343.687,1.6168,1.4974861386138614,14140000
1415,45662,41144,343.906,2.4423,1.498153851590106,14150000
1416,64102,41155,344.062,1.3456,1.498046115819209,14160000
1417,24213,41135,344.475,1.068,1.4977426252646435,14170000
1418,46948,41138,344.689,1.1769,1.4975163610719322,14180000
1419,104166,41156,344.785,1.0123,1.4971744186046512,14190000
1420,64516,41166,344.94,0.6173,1.4965547887323944,14200000
1421,29498,41155,345.279,1.5958,1.496624630541872,14210000
1422,35460,41150,345.561,1.1383,1.4963726441631504,14220000
1423,22675,41126,346.002,2.374,1.496989388615601,14230000
1424,53191,41133,346.19,1.5685,1.497039606741573,14240000
1425,87719,41148,346.304,0.9847,1.4966800701754386,14250000
1426,40983,41148,346.548,0.5618,1.496024474053296,14260000
1427,48780,41153,346.753,0.9679,1.4956543798177995,14270000
1428,63694,41163,346.91,0.4863,1.4949475490196078,14280000
1429,47619,41167,347.12,2.0027,1.4953028691392583,14290000
1430,33112,41160,347.422,1.162,1.4950697902097903,14300000
1431,40485,41159,347.669,1.084,1.4947825296995108,14310000
1432,86956,41174,347.784,0.6295,1.494178282122905,14320000
1433,46728,41178,347.998,1.0948,1.4938995812979763,14330000
1434,62111,41188,348.159,0.4344,1.493160739191074,14340000
1435,61728,41197,348.321,0.8472,1.4927105923344948,14350000
1436,71942,41209,348.46,0.7546,1.4921965877437326,14360000
1437,112359,41228,348.549,2.8574,1.4931466249130132,14370000
1438,42016,41228,348.787,0.7434,1.4926252433936023,14380000
1439,71428,41240,348.927,3.5051,1.494023766504517,14390000
1440,50251,41245,349.127,1.0862,1.4937405555555556,14400000
1441,39215,41244,349.382,4.865,1.496080083275503,14410000
1442,51020,41249,349.578,0.8827,1.495654715672677,14420000
1443,52356,41255,349.769,0.6326,1.495056618156618,14430000
1444,87719,41270,349.883,1.5164,1.4950713988919668,14440000
1445,42553,41271,350.119,1.3738,1.494987474048443,14450000
1446,68493,41283,350.265,0.7653,1.4944828492392808,14460000
1447,41493,41283,350.506,0.9009,1.4940726330338632,14470000
1448,113636,41301,350.594,5.0058,1.496497859116022,14480000
1449,26246,41284,350.975,1.3624,1.4964053140096618,14490000
1450,46948,41288,351.188,0.7485,1.4958895172413793,14500000
1451,27548,41274,351.551,1.6048,1.4959645761543763,14510000
1452,27777,41260,351.911,0.5398,1.4953060606060606,14520000
1453,32894,41253,352.215,1.4575,1.4952800412938747,14530000
1454,31847,41244,352.529,0.7328,1.4947556396148556,14540000
1455,76923,41257,352.659,1.5301,1.4947799312714776,14550000
1456,44247,41259,352.885,0.7967,1.4943004807692308,14560000
1457,43103,41261,353.117,1.5765,1.494356897735072,14570000
1458,111111,41278,353.207,1.9553,1.4946730452674897,14580000
1459,28735,41266,353.555,1.7458,1.494845167923235,14590000
1460,97087,41282,353.659,0.3158,1.494037602739726,14600000
1461,29850,41271,353.994,2.0948,1.4944488021902806,14610000
1462,33003,41264,354.297,1.6448,1.4945516415868674,14620000
1463,39062,41263,354.553,2.4915,1.495233082706767,14630000
1464,37037,41260,354.823,0.9775,1.4948794398907104,14640000
1465,57803,41268,354.996,1.2594,1.4947187030716724,14650000
1466,51282,41273,355.191,1.6867,1.49484965893588,14660000
1467,92592,41289,355.299,1.4007,1.494785480572597,14670000
1468,83333,41303,355.419,0.9544,1.494417370572207,14680000
1469,43478,41304,355.649,1.018,1.494093056501021,14690000
1470,33898,41298,355.944,0.7531,1.4935889795918367,14700000
1471,31446,41289,356.263,1.3405,1.493484908225697,14710000
1472,29069,41277,356.607,0.974,1.4931319972826087,14720000
1473,48076,41281,356.815,1.4511,1.4931034623217923,14730000
1474,32894,41274,357.119,1.117,1.492848303934871,14740000
1475,30030,41264,357.452,3.3091,1.4940796610169491,14750000
1476,30769,41254,357.777,1.6947,1.4942155826558265,14760000
1477,47846,41258,357.986,0.8849,1.4938030467163168,14770000
1478,90090,41273,358.097,2.2783,1.4943338294993234,14780000
1479,29069,41262,358.441,1.2926,1.4941974306964165,14790000
1480,16806,41221,359.036,1.1191,1.4939439864864865,14800000
1481,22988,41199,359.471,2.1943,1.494416880486158,14810000
1482,93457,41214,359.578,1.1536,1.4941869095816465,14820000
1483,25906,41198,359.964,2.132,1.4946169925826027,14830000
1484,46948,41201,360.177,2.3977,1.495225539083558,14840000
1485,44843,41204,360.4,0.7691,1.4947365656565657,14850000
1486,46082,41207,360.617,0.4687,1.4940460969044413,14860000
1487,44052,41208,360.844,0.7044,1.493515063887021,14870000
1488,103092,41225,360.941,1.0966,1.493248319892473,14880000
1489,38314,41223,361.202,2.1739,1.4937054398925453,14890000
1490,44444,41225,361.427,1.2515,1.4935428859060402,14900000
1491,47393,41229,361.638,1.1103,1.4932858484238767,14910000
1492,19762,41199,362.144,0.9782,1.4929406166219839,14920000
1493,86956,41213,362.259,0.398,1.4922072337575352,14930000
1494,46728,41216,362.473,1.4392,1.4921717536813923,14940000
1495,46511,41220,362.688,1.1949,1.4919729096989967,14950000
1496,65359,41230,362.841,1.2946,1.4918409759358289,14960000
1497,28490,41217,363.192,1.7253,1.4919969271877087,14970000
1498,25906,41201,363.578,1.2173,1.491813551401869,14980000
1499,89285,41216,363.69,0.6597,1.4912584389593062,14990000
1500,47846,41220,363.899,0.8851,1.4908543333333333,15000000
1501,71942,41231,364.038,0.8241,1.4904101265822784,15010000
1502,48543,41236,364.244,1.7803,1.4906031291611186,15020000
1503,38022,41233,364.507,2.3131,1.491150365934797,15030000
1504,55865,41240,364.686,0.4561,1.4904621675531915,15040000
1505,48076,41244,364.894,1.093,1.490198073089701,15050000
1506,92592,41260,365.002,1.9848,1.4905264940239045,15060000
1507,39525,41258,365.255,0.8968,1.490132514930325,15070000
1508,31347,41250,365.574,1.3762,1.4900569628647216,15080000
1509,85470,41264,365.691,1.5899,1.490123127899271,15090000
1510,49261,41268,365.894,1.476,1.490113774834437,15100000
1511,23474,41248,366.32,1.8208,1.4903326273990734,15110000
1512,51813,41253,366.513,1.6081,1.4904105158730159,15120000
1513,37313,41250,366.781,0.5063,1.489760079312624,15130000
1514,103092,41267,366.879,2.7558,1.4905963011889036,15140000
1515,44247,41268,367.105,2.0398,1.490958811881188,15150000
1516,19230,41237,367.625,1.07,1.4906811345646438,15160000
1517,92592,41252,367.733,1.1045,1.4904265655899802,15170000
1518,45454,41255,367.953,1.0839,1.4901587615283267,15180000
1519,94339,41270,368.059,1.3056,1.4900372613561554,15190000
1520,63694,41280,368.216,0.8479,1.489614802631579,15200000
1521,48780,41284,368.421,1.57,1.4896676528599606,15210000
1522,28328,41271,368.774,0.5664,1.489061038107753,15220000
1523,33003,41265,369.077,1.3916,1.4889970453053185,15230000
1524,45454,41267,369.297,2.1827,1.4894522309711287,15240000
1525,103092,41283,369.395,0.7456,1.4889644590163935,15250000
1526,70422,41294,369.537,1.7166,1.4891136304062909,15260000
1527,48780,41299,369.742,0.8917,1.4887223968565815,15270000
1528,55865,41306,369.921,0.9612,1.488377159685864,15280000
1529,66225,41316,370.072,2.533,1.4890603662524526,15290000
1530,67567,41326,370.22,3.6781,1.4904911111111112,15300000
1531,31847,41318,370.535,1.3433,1.4903949706074462,15310000
1532,96153,41334,370.639,0.3999,1.4896831592689295,15320000
1533,30030,41323,370.972,1.1811,1.4894818656229616,15330000
1534,44247,41325,371.198,1.8574,1.4897217079530638,15340000
1535,54644,41332,371.381,2.5175,1.4903912703583062,15350000
1536,41493,41332,371.622,1.2237,1.4902176432291667,15360000
1537,62111,41341,371.784,2.8166,1.491080611581002,15370000
1538,34965,41336,372.07,1.0192,1.4907737971391417,15380000
1539,29761,41325,372.406,1.7768,1.490959649122807,15390000
1540,24813,41308,372.809,0.8062,1.490515,15400000
1541,31746,41299,373.124,0.8934,1.4901275146009085,15410000
1542,41666,41300,373.364,1.7801,1.4903155642023347,15420000
1543,44247,41301,373.59,0.8569,1.489905055087492,15430000
1544,42194,41302,373.827,2.0385,1.4902603626943005,15440000
1545,27932,41289,374.185,0.7746,1.4897971521035598,15450000
1546,50251,41294,374.384,2.5284,1.4904689521345407,15460000
1547,46296,41297,374.6,2.0432,1.4908262443438913,15470000
1548,36900,41294,374.871,0.817,1.4903909560723514,15480000
1549,20661,41267,375.355,1.2309,1.490223434473854,15490000
1550,52631,41273,375.545,0.3945,1.4895165161290322,15500000
1551,72992,41284,375.682,0.9185,1.4891483558994196,15510000
1552,19841,41256,376.186,0.9495,1.488800644329897,15520000
1553,92592,41270,376.294,2.0835,1.4891835801674178,15530000
1554,28328,41258,376.647,1.2828,1.4890507722007722,15540000
1555,62893,41267,376.806,1.3347,1.4889515112540193,15550000
1556,39215,41266,377.061,0.6304,1.4883997429305913,15560000
1557,29673,41256,377.398,0.6871,1.4878850995504174,15570000
1558,53475,41262,377.585,1.1755,1.48768459563543,15580000
1559,88495,41276,377.698,1.3068,1.487568569595895,15590000
1560,43103,41277,377.93,0.7067,1.487068012820513,15600000
1561,46082,41280,378.147,0.9832,1.4867452274183215,15610000
1562,36764,41276,378.419,1.2639,1.4866025608194622,15620000
1563,86206,41290,378.535,1.0496,1.4863229686500319,15630000
1564,48076,41294,378.744,0.6845,1.485810294117647,15640000
1565,85470,41308,378.861,0.5423,1.4852074121405752,15650000
1566,68965,41318,379.006,0.9525,1.4848672413793103,15660000
1567,42735,41319,379.24,2.1201,1.485272622846203,15670000
1568,100000,41334,379.34,1.475,1.4852660714285715,15680000
1569,40650,41334,379.586,1.0803,1.4850079668578713,15690000
1570,36101,41330,379.863,1.0856,1.4847535668789809,15700000
1571,28735,41319,380.211,0.7764,1.484302673456397,15710000
1572,32154,41311,380.522,1.6302,1.4843954834605597,15720000
1573,24449,41293,380.931,2.7319,1.4851885568976477,15730000
1574,33222,41287,381.233,1.235,1.4850296060991106,15740000
1575,35211,41282,381.517,1.3075,1.4849168888888888,15750000
1576,30303,41273,381.847,0.7079,1.4844238578680202,15760000
1577,34482,41267,382.143,1.2944,1.4843033608116678,15770000
1578,43478,41268,382.373,0.6702,1.483787452471483,15780000
1579,24937,41251,382.774,2.101,1.484178340721976,15790000
1580,26881,41237,383.146,1.7646,1.4843558227848102,15800000
1581,27397,41224,383.511,1.1758,1.4841606578115116,15810000
1582,31847,41216,383.825,1.4397,1.4841325537294563,15820000
1583,23923,41197,384.243,0.7357,1.483659759949463,15830000
1584,92592,41212,384.352,0.4614,1.483014393939394,15840000
1585,41152,41212,384.595,1.5631,1.4830649211356466,15850000
1586,105263,41228,384.69,2.0563,1.4834263556116014,15860000
1587,28248,41216,385.044,1.0027,1.4831234404536862,15870000
1588,32894,41209,385.348,0.7989,1.4826925692695214,15880000
1589,55555,41216,385.528,2.7871,1.483513467589679,15890000
1590,26954,41202,385.899,0.9164,1.4831567924528302,15900000
1591,20120,41175,386.397,0.9216,1.4828038340666247,15910000
1592,22573,41153,386.84,1.5175,1.4828256281407035,15920000
1593,30581,41145,387.167,0.784,1.4823869428750784,15930000
1594,36900,41142,387.438,0.536,1.4817932245922207,15940000
1595,26954,41128,387.809,0.8059,1.4813694670846396,15950000
1596,75187,41140,387.942,0.681,1.4808679824561404,15960000
1597,30581,41131,388.269,0.7798,1.480428991859737,15970000
1598,75187,41142,388.402,1.6459,1.4805325406758447,15980000
1599,44642,41144,388.626,0.8354,1.4801290806754221,15990000
1600,32154,41137,388.937,1.7161,1.4802765625,16000000
1601,96153,41152,389.041,1.3603,1.4802016239850093,16010000
1602,40322,41151,389.289,1.2403,1.480051872659176,16020000
1603,51020,41156,389.485,1.4296,1.4800203992514036,16030000
1604,44843,41159,389.708,0.8801,1.4796463840399003,16040000
1605,44843,41161,389.931,1.7168,1.4797941433021806,16050000
1606,57803,41168,390.104,1.5336,1.4798276463262765,16060000
1607,42372,41169,390.34,0.7193,1.4793543870566273,16070000
1608,25125,41152,390.738,1.589,1.4794225746268657,16080000
1609,53191,41158,390.926,0.5417,1.4788397762585457,16090000
1610,55865,41165,391.105,0.6598,1.478331055900621,16100000
1611,50251,41170,391.304,2.3072,1.4788455617628802,16110000
1612,40485,41169,391.551,0.6733,1.4783458436724566,16120000
1613,43103,41170,391.783,1.5285,1.478376937383757,16130000
1614,31545,41162,392.101,1.8158,1.4785859975216853,16140000
1615,34129,41157,392.394,1.1321,1.478371455108359,16150000
1616,36630,41154,392.667,1.116,1.4781472153465347,16160000
1617,128205,41171,392.745,0.595,1.4776010513296227,16170000
1618,29498,41161,393.084,1.8299,1.4778187886279357,16180000
1619,44843,41163,393.307,0.709,1.4773439159975292,16190000
1620,76335,41175,393.438,0.754,1.4768974074074075,16200000
1621,31055,41167,393.76,1.2673,1.4767681061073412,16210000
1622,57471,41174,393.934,2.5111,1.4774057953144266,16220000
1623,40816,41174,394.179,1.1539,1.4772064695009242,16230000
1624,68965,41184,394.324,1.7004,1.4773439039408867,16240000
1625,46511,41187,394.539,0.991,1.4770446153846153,16250000
1626,52083,41192,394.731,0.4698,1.4764251537515376,16260000
1627,55555,41199,394.911,1.6838,1.4765526121696373,16270000
1628,42918,41200,395.144,1.3664,1.476484950859951,16280000
1629,55555,41206,395.324,1.2155,1.4763247391037446,16290000
1630,70422,41217,395.466,0.4247,1.4756795705521473,16300000
1631,45871,41219,395.685,1.666,1.4757962599632128,16310000
1632,51282,41224,395.88,1.338,1.475711825980392,16320000
1633,83333,41237,396.0,0.7451,1.4752644213104715,16330000
1634,45871,41239,396.218,0.5967,1.4747267441860465,16340000
1635,68493,41249,396.364,0.6779,1.4742393883792049,16350000
1636,24213,41232,396.777,0.985,1.4739403422982884,16360000
1637,19685,41204,397.285,1.4483,1.4739246792913867,16370000
1638,32573,41198,397.592,1.4779,1.4739271062271062,16380000
1639,42372,41198,397.828,0.5299,1.4733511287370349,16390000
1640,19607,41171,398.338,1.7553,1.4735230487804878,16400000
1641,60606,41179,398.503,0.5989,1.4729900670322973,16410000
1642,25125,41163,398.901,1.1254,1.4727783800243606,16420000
1643,24875,41146,399.303,1.0292,1.4725083992696286,16430000
1644,74626,41157,399.437,0.8829,1.4721497566909976,16440000
1645,21008,41133,399.913,2.9212,1.4730306382978724,16450000
1646,78740,41145,400.04,1.0208,1.4727558930741191,16460000
1647,87719,41159,400.154,1.2969,1.4726491196114146,16470000
1648,43668,41160,400.383,1.2911,1.4725389563106797,16480000
1649,45454,41162,400.603,0.8765,1.4721775015160703,16490000
1650,46511,41165,400.818,0.728,1.4717264848484848,16500000
1651,51546,41170,401.012,0.4661,1.4711173834039977,16510000
1652,46511,41173,401.227,0.6005,1.4705903753026635,16520000
1653,30395,41164,401.556,1.5322,1.4706276467029642,16530000
1654,46296,41167,401.772,3.8005,1.472036275695284,16540000
1655,29761,41158,402.108,0.894,1.4716870090634442,16550000
1656,45871,41160,402.326,0.5639,1.4711388285024154,16560000
1657,94339,41174,402.432,1.2054,1.4709784550392275,16570000
1658,43668,41176,402.661,1.0582,1.4707294933655006,16580000
1659,50000,41180,402.861,0.8282,1.470342194092827,16590000
1660,49261,41184,403.064,1.6167,1.4704303614457832,16600000
1661,102040,41199,403.162,1.0258,1.470162673088501,16610000
1662,64935,41208,403.316,1.3204,1.4700725631768954,16620000
1663,23866,41190,403.735,1.9582,1.4703660853878533,16630000
1664,33670,41184,404.032,1.5593,1.47041953125,16640000
1665,87719,41197,404.146,2.3642,1.4709563363363363,16650000
1666,44052,41199,404.374,0.7872,1.470545918367347,16660000
1667,49261,41203,404.577,2.1629,1.47096124775045,16670000
1668,81967,41215,404.699,1.2098,1.4708046762589928,16680000
1669,40650,41215,404.945,3.5136,1.4720286399041342,16690000
1670,63291,41224,405.103,1.6443,1.4721317964071856,16700000
1671,20449,41199,405.592,1.2956,1.4720261520047875,16710000
1672,85470,41211,405.709,0.7526,1.4715958732057417,16720000
1673,93457,41225,405.816,0.7493,1.471164136282128,16730000
1674,58823,41232,405.986,3.0046,1.4720801672640382,16740000
1675,66666,41242,406.136,1.6392,1.4721799402985074,16750000
1676,96153,41256,406.24,1.9724,1.4724784009546539,16760000
1677,22471,41235,406.685,0.8856,1.4721284436493738,16770000
1678,58823,41243,406.855,3.0656,1.4730780691299166,16780000
1679,57142,41250,407.03,2.674,1.473793329362716,16790000
1680,28901,41239,407.376,2.176,1.4742113095238096,16800000
1681,31948,41232,407.689,0.6432,1.4737169541939321,16810000
1682,89285,41245,407.801,0.3111,1.4730257431629012,16820000
1683,31347,41237,408.121,1.0944,1.4728007724301841,16830000
1684,98039,41251,408.223,1.2016,1.472639726840855,16840000
1685,42918,41252,408.458,1.3015,1.4725381602373888,16850000
1686,77519,41264,408.588,1.7404,1.472697034400949,16860000
1687,54644,41270,408.771,2.439,1.473269828097214,16870000
1688,22123,41248,409.223,1.0149,1.4729982819905214,16880000
1689,45454,41251,409.443,2.5553,1.4736390763765541,16890000
1690,48543,41254,409.649,0.8966,1.4732976331360947,16900000
1691,55865,41261,409.828,0.9866,1.4730098166765229,16910000
1692,35087,41256,410.113,0.9745,1.4727151891252954,16920000
1693,24570,41240,410.52,0.7232,1.4722724748966332,16930000
1694,48309,41243,410.727,0.969,1.4719753837072018,16940000
1695,22573,41223,411.17,1.5741,1.472035634218289,16950000
1696,24691,41207,411.575,1.2251,1.4718900353773585,16960000
1697,41841,41207,411.814,0.8976,1.4715516205067767,16970000
1698,30674,41199,412.14,1.0432,1.471299352179034,16980000
1699,24630,41183,412.546,1.7251,1.4714487345497351,16990000
1700,90909,41196,412.656,0.576,1.470922,17000000
1701,94339,41210,412.762,2.013,1.4712406819517931,17010000
1702,56818,41216,412.938,0.8122,1.4708534665099882,17020000
1703,28248,41205,413.292,1.2101,1.4707003523194362,17030000
1704,49019,41209,413.496,1.4171,1.470668896713615,17040000
1705,94339,41223,413.602,0.4507,1.4700706744868035,17050000
1706,70921,41233,413.743,1.5061,1.470091793669402,17060000
1707,50000,41237,413.944,1.543,1.4701345049794963,17070000
1708,22573,41217,414.387,1.8487,1.4703561475409836,17080000
1709,33898,41212,414.682,1.2917,1.470251609128145,17090000
1710,64102,41220,414.838,0.5196,1.46969567251462,17100000
1711,47619,41224,415.048,1.1104,1.4694856808883694,17110000
1712,111111,41239,415.138,2.2753,1.4699563668224298,17120000
1713,58139,41246,415.31,1.3064,1.4698608873321657,17130000
1714,28735,41235,415.658,0.767,1.4694508168028004,17140000
1715,49019,41239,415.862,0.9049,1.4691216326530612,17150000
1716,93457,41253,415.969,1.221,1.4689770396270396,17160000
1717,32258,41246,416.279,1.1807,1.468809143855562,17170000
1718,19417,41219,416.794,1.6,1.468885506402794,17180000
1719,24813,41203,417.197,0.7644,1.4684756835369401,17190000
1720,92592,41216,417.305,0.8699,1.4681276744186047,17200000
1721,45662,41219,417.524,1.4504,1.4681173736199884,17210000
1722,67114,41228,417.673,2.2913,1.468595412311266,17220000
1723,29411,41218,418.013,2.596,1.4692497388276262,17230000
1724,41666,41219,418.253,2.5368,1.4698689675174015,17240000
1725,50000,41223,418.453,1.0408,1.4696202318840579,17250000
1726,106382,41237,418.547,1.94,1.4698927578215528,17260000
1727,37593,41235,418.813,0.9088,1.4695678633468443,17270000
1728,111111,41250,418.903,2.1896,1.4699845486111112,17280000
1729,66225,41259,419.054,1.3195,1.4698975130133025,17290000
1730,44642,41261,419.278,0.952,1.4695981502890174,17300000
1731,44247,41263,419.504,0.845,1.4692373194685153,17310000
1732,39682,41262,419.756,1.1549,1.469055831408776,17320000
1733,24570,41245,420.163,0.694,1.4686085978072707,17330000
1734,84745,41258,420.281,0.4957,1.4680475201845444,17340000
1735,29673,41248,420.618,1.3553,1.4679825360230547,17350000
1736,25706,41234,421.007,1.3761,1.467929608294931,17360000
1737,24038,41217,421.423,1.954,1.4682094415659181,17370000
1738,27100,41205,421.792,1.4574,1.4682032220943613,17380000
1739,21739,41183,422.252,1.1135,1.4679992524439334,17390000
1740,53475,41189,422.439,3.5437,1.469192183908046,17400000
1741,84745,41201,422.557,1.3373,1.4691164273406088,17410000
1742,35587,41197,422.838,3.3409,1.470190929965557,17420000
1743,44052,41199,423.065,1.2781,1.4700807228915662,17430000
1744,43478,41200,423.295,0.8769,1.4697405963302752,17440000
1745,54054,41206,423.48,1.1441,1.4695539828080229,17450000
1746,58823,41213,423.65,0.878,1.4692151775486828,17460000
1747,44843,41215,423.873,2.4519,1.4697776760160275,17470000
1748,29154,41205,424.216,1.3278,1.469696453089245,17480000
1749,33783,41200,424.512,1.6202,1.4697825042881647,17490000
1750,63291,41208,424.67,0.6439,1.4693105714285715,17500000
1751,33222,41202,424.971,1.6695,1.4694249000571102,17510000
1752,24271,41186,425.383,1.5108,1.4694485159817352,17520000
1753,32154,41179,425.694,1.7173,1.4695899030233885,17530000
1754,55555,41185,425.874,1.5634,1.46964338654504,17540000
1755,114942,41200,425.961,1.6587,1.469751111111111,17550000
1756,39215,41199,426.216,1.0796,1.4695289293849658,17560000
1757,47846,41203,426.425,0.8563,1.4691799089356858,17570000
1758,68027,41212,426.572,1.9025,1.469426393629124,17580000
1759,41841,41212,426.811,1.5404,1.469466742467311,17590000
1760,54644,41218,426.994,1.1015,1.4692576704545455,17600000
1761,64516,41226,427.149,1.9767,1.4695458262350938,17610000
1762,46728,41229,427.363,0.5107,1.4690016458569808,17620000
1763,212765,41248,427.41,2.3538,1.4695035167328419,17630000
1764,28490,41237,427.761,0.9526,1.4692104875283447,17640000
1765,21691,41216,428.222,1.0953,1.4689986402266288,17650000
1766,43478,41218,428.452,1.6566,1.4691048697621745,17660000
1767,56497,41224,428.629,0.5048,1.4685591397849462,17670000
1768,25252,41209,429.025,1.3347,1.46848342760181,17680000
1769,31746,41202,429.34,0.6487,1.4680200113058226,17690000
1770,23148,41184,429.772,1.2577,1.467901186440678,17700000
1771,68027,41193,429.919,0.3793,1.4672865047995483,17710000
1772,80000,41205,430.044,3.0365,1.468172065462754,17720000
1773,42372,41205,430.28,2.2743,1.4686267343485617,17730000
1774,85470,41217,430.397,1.1029,1.468420574971815,17740000
1775,48543,41221,430.603,1.2178,1.4682793802816902,17750000
1776,34843,41217,430.89,2.3088,1.4687526463963965,17760000
1777,96153,41230,430.994,0.9188,1.4684431626336523,17770000
1778,38167,41228,431.256,1.9057,1.468689088863892,17780000
1779,138888,41244,431.328,1.2416,1.4685614390106803,17790000
1780,31746,41237,431.643,1.5883,1.4686287078651685,17800000
1781,59171,41244,431.812,2.4792,1.4691961257720383,17810000
1782,105263,41258,431.907,0.5009,1.4686527497194164,17820000
1783,49504,41262,432.109,0.948,1.4683607403252945,17830000
1784,85470,41274,432.226,0.9174,1.4680519058295964,17840000
1785,21978,41254,432.681,1.7525,1.4682112605042017,17850000
1786,100000,41267,432.781,0.949,1.467920548712206,17860000
1787,29069,41258,433.125,5.2629,1.4700442081701175,17870000
1788,33444,41252,433.424,2.1271,1.4704116890380312,17880000
1789,30030,41244,433.757,0.8566,1.470068585802124,17890000
1790,35460,41240,434.039,1.0647,1.469842122905028,17900000
1791,81967,41251,434.161,1.5051,1.4698618090452262,17910000
1792,45045,41253,434.383,0.6951,1.4694294642857142,17920000
1793,21978,41233,434.838,1.1304,1.4692403792526492,17930000
1794,54644,41239,435.022,2.3377,1.469724470457079,17940000
1795,41322,41239,435.264,1.3658,1.469666573816156,17950000
1796,27472,41227,435.628,0.9969,1.4694033407572382,17960000
1797,131578,41243,435.704,1.8693,1.469625876460768,17970000
1798,35842,41240,435.983,0.7721,1.4692379310344827,17980000
1799,36231,41236,436.259,0.9616,1.46895575319622,17990000
1800,46082,41239,436.476,1.7393,1.4691059444444445,18000000
1801,82644,41250,436.597,0.832,1.4687521932259855,18010000
1802,89285,41263,436.709,2.8188,1.4695013873473919,18020000
1803,112359,41277,436.798,1.3365,1.4694276206322796,18030000
1804,31446,41270,437.116,1.2704,1.4693172949002218,18040000
1805,54945,41276,437.298,0.5299,1.468796842105263,18050000
1806,52631,41281,437.488,0.872,1.4684663898117387,18060000
1807,87719,41293,437.602,1.4415,1.4684514665190924,18070000
1808,45454,41295,437.822,1.7642,1.4686150442477877,18080000
1809,41493,41295,438.063,1.0894,1.4684054173576562,18090000
1810,53191,41300,438.251,1.853,1.4686179005524862,18100000
1811,26595,41287,438.627,1.9212,1.4688678078409718,18110000
1812,44247,41289,438.853,1.1084,1.4686688741721854,18120000
1813,44247,41290,439.079,2.4166,1.4691917264202978,18130000
1814,41666,41291,439.319,1.1359,1.469007993384785,18140000
1815,50000,41295,439.519,1.8028,1.4691919008264462,18150000
1816,91743,41307,439.628,0.6247,1.468726872246696,18160000
1817,46296,41310,439.844,1.3457,1.4686591634562465,18170000
1818,45662,41312,440.063,3.4062,1.4697249174917493,18180000
1819,60240,41319,440.229,1.6641,1.4698317757009345,18190000
1820,46728,41322,440.443,1.486,1.4698406593406594,18200000
1821,109890,41336,440.534,0.6568,1.4693941790225151,18210000
1822,56179,41342,440.712,0.8004,1.4690270032930846,18220000
1823,24937,41327,441.113,3.1183,1.4699317059791552,18230000
1824,47619,41330,441.323,1.0045,1.4696765350877192,18240000
1825,54945,41335,441.505,1.2945,1.4695805479452055,18250000
1826,93457,41348,441.612,0.4892,1.469043647316539,18260000
1827,38610,41346,441.871,0.947,1.4687579091406677,18270000
1828,58139,41353,442.043,0.5951,1.468279978118162,18280000
1829,36101,41350,442.32,1.335,1.4682071077091308,18290000
1830,69930,41359,442.463,0.9174,1.4679061202185792,18300000
1831,54347,41364,442.647,2.8934,1.4686846531949753,18310000
1832,52356,41369,442.838,2.8128,1.4694183406113537,18320000
1833,44642,41371,443.062,1.089,1.4692108019639936,18330000
1834,94339,41383,443.168,0.5324,1.4687,18340000
1835,62111,41391,443.329,1.105,1.4685017983651225,18350000
1836,71428,41400,443.469,0.6122,1.4680354030501088,18360000
1837,71942,41410,443.608,2.3273,1.4685031573217202,18370000
1838,47393,41413,443.819,1.4128,1.4684728509249183,18380000
1839,47393,41416,444.03,1.5715,1.4685288743882545,18390000
1840,38610,41414,444.289,1.4684,1.4685288043478262,18400000
1841,48780,41417,444.494,1.528,1.4685611080934275,18410000
1842,44843,41419,444.717,1.5382,1.46859891422367,18420000
1843,45045,41421,444.939,1.2474,1.4684788931090613,18430000
1844,40322,41420,445.187,1.1976,1.4683319956616052,18440000
1845,36363,41417,445.462,2.4907,1.4688861246612466,18450000
1846,47169,41420,445.674,0.4059,1.468310292524377,18460000
1847,76923,41430,445.804,1.2962,1.468217108825122,18470000
1848,51020,41434,446.0,1.4776,1.4682221861471862,18480000
1849,48309,41438,446.207,0.5999,1.4677525689561925,18490000
1850,29940,41429,446.541,1.7696,1.4679157297297298,18500000
1851,32362,41423,446.85,1.2172,1.4677802809292275,18510000
1852,40485,41422,447.097,1.3683,1.46772656587473,18520000
1853,46728,41425,447.311,1.4389,1.467711009174312,18530000
1854,39525,41424,447.564,1.1309,1.4675293419633226,18540000
1855,123456,41439,447.645,0.9214,1.4672349326145553,18550000
1856,44843,41440,447.868,1.0494,1.4670098060344827,18560000
